site,scrap_time,path,has_html,inline_count,external_count,onclick_count,onload_count,onchange_count,avg_inline_script_block,avg_external_script_block,avg_onclick_count,avg_onload_count,avg_onchange_count,avg_cyc_complexity,library_code_count,Predicted Results,Actual Results
sonnyaguirrejr.com,2017-11-21 10-19-08,C:\Phishing Project\phishtank - november 2017\content\2d3\sonnyaguirrejr.com\2017-11-21 10-19-08,1,5.0,3.0,1,0.0,0.0,0.0,20.0,76,0,2,1.0,2,phish,phish
charlepq.beget.tech,2017-11-23 04-44-04,C:\Phishing Project\phishtank - november 2017\content\fa9\charlepq.beget.tech\2017-11-23 04-44-04,1,3.0,1.5,2,1.0,0.0,0.0,78.5,483,0,2,0.5,1,phish,phish
www.jessore.info,2017-11-26 05-44-09,C:\Phishing Project\phishtank - november 2017\content\21d\www.jessore.info\2017-11-26 05-44-09,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,phish
www.customercarehelplines.com,2017-09-20 08-09-01,C:\Phishing Project\phishtank - september 2017\content\752\www.customercarehelplines.com\2017-09-20 08-09-01,1,0.0,2.0,1,0.0,0.0,0.0,942.0,4125,0,2,1.0,2,phish,phish
nathy974.000webhostapp.com,2017-09-23 12-09-04,C:\Phishing Project\phishtank - september 2017\content\f08\nathy974.000webhostapp.com\2017-09-23 12-09-04,1,2.0,1.0,1,0.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
togelhariini.asia,2017-11-21 07-40-41,C:\target site - 20K alexa\content\12a\togelhariini.asia\2017-11-21 07-40-41,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
loghati.net,2017-11-20 06-14-59,C:\target site - 20K alexa\content\6d4\loghati.net\2017-11-20 06-14-59,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
naturalgypsum.co.in,2017-11-21 08-19-20,C:\Phishing Project\phishtank - november 2017\content\1c1\naturalgypsum.co.in\2017-11-21 08-19-20,1,6.0,8.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
pichincha010.webcindario.com,2017-11-17 08-44-16,C:\Phishing Project\phishtank - november 2017\content\e94\pichincha010.webcindario.com\2017-11-17 08-44-16,1,4.0,3.0,1,0.0,1.0,0.0,260.5,1783,1,2,1.0,2,phish,phish
bwlodarczyk.000webhostapp.com,2017-11-19 03-44-38,C:\Phishing Project\phishtank - november 2017\content\204\bwlodarczyk.000webhostapp.com\2017-11-19 03-44-38,1,0.0,3.0,2,0.0,0.0,0.0,207.0,387,2,1,1.0,1,phish,phish
mobile-espace-free-fr.net,2017-09-23 01-39-06,C:\Phishing Project\phishtank - september 2017\content\10d\mobile-espace-free-fr.net\2017-09-23 01-39-06,1,0.0,3.0,1,0.0,0.0,0.0,22.0,88,2,1,1.0,1,phish,phish
spprrttt-applle.com,2017-10-05 10-29-12,C:\Phishing Project\phishtank - october 2017\content\67d\spprrttt-applle.com\2017-10-05 10-29-12,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
stockshop.pk,2017-11-23 08-49-34,C:\Phishing Project\phishtank - november 2017\content\1fa\stockshop.pk\2017-11-23 08-49-34,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.terrybutlerphotography.com,2017-11-17 05-14-31,C:\Phishing Project\phishtank - november 2017\content\e3c\www.terrybutlerphotography.com\2017-11-17 05-14-31,1,2.0,0.0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
paypal-login-your-account.teamsafty-mail.com,2017-11-25 10-29-04,C:\Phishing Project\phishtank - november 2017\content\0cf\paypal-login-your-account.teamsafty-mail.com\2017-11-25 10-29-04,1,0.0,2.0,1,1.0,1.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.datingtakespractice.com,2017-11-24 03-44-35,C:\Phishing Project\phishtank - november 2017\content\1e7\www.datingtakespractice.com\2017-11-24 03-44-35,1,1.0,0.0,1,1.0,0.0,1.0,0.0,0,0,0,0.0,0,phish,phish
costaverde.us,2017-11-23 05-44-25,C:\Phishing Project\phishtank - november 2017\content\48f\costaverde.us\2017-11-23 05-44-25,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.rumahdakwahmulia.com,2017-09-22 10-04-03,C:\Phishing Project\phishtank - september 2017\content\13a\www.rumahdakwahmulia.com\2017-09-22 10-04-03,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
wells-sev.servitectome.cl,2017-11-25 06-44-06,C:\Phishing Project\phishtank - november 2017\content\43e\wells-sev.servitectome.cl\2017-11-25 06-44-06,1,3.0,4.0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
qudusferrari.5gbfree.com,2017-09-28 03-43-59,C:\Phishing Project\phishtank - september 2017\content\982\qudusferrari.5gbfree.com\2017-09-28 03-43-59,1,8.0,4.0,1,0.0,0.0,0.0,330.5,2225,2,2,0.5,1,phish,phish
short11.de,2017-11-17 09-49-00,C:\Phishing Project\phishtank - november 2017\content\91c\short11.de\2017-11-17 09-49-00,1,10.0,2.0,2,0.0,0.0,0.0,896.0,2329,1,1,1.0,1,phish,phish
bcqlviazonasegurabcp.com,2017-11-20 02-54-06,C:\Phishing Project\phishtank - november 2017\content\40a\bcqlviazonasegurabcp.com\2017-11-20 02-54-06,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.kingsown.ca,2017-11-26 07-44-07,C:\Phishing Project\phishtank - november 2017\content\104\www.kingsown.ca\2017-11-26 07-44-07,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
optifine.net,2017-11-20 12-58-15,C:\target site - 20K alexa\content\d76\optifine.net\2017-11-20 12-58-15,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
sd8lou1sv0i30nbg.oss-us-east-1.aliyuncs.com,2017-11-23 04-24-00,C:\Phishing Project\phishtank - november 2017\content\144\sd8lou1sv0i30nbg.oss-us-east-1.aliyuncs.com\2017-11-23 04-24-00,1,16.0,33.0,1,31.0,0.0,0.0,335.57142860000005,5191,22,7,0.7142857140000001,5,phish,phish
info70i55869k1110i.000webhostapp.com,2017-11-25 09-14-08,C:\Phishing Project\phishtank - november 2017\content\321\info70i55869k1110i.000webhostapp.com\2017-11-25 09-14-08,1,1.0,1.0,1,0.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
www1.credtmutuel.fr.referencemail2.fr,2017-11-20 05-14-02,C:\Phishing Project\phishtank - november 2017\content\96e\www1.credtmutuel.fr.referencemail2.fr\2017-11-20 05-14-02,1,8.0,18.0,1,3.0,0.0,0.0,702.625,31745,0,16,0.875,14,phish,phish
ebooksdepository.com,2017-12-03 05-37-40,C:\target site - 20K alexa\content\85b\ebooksdepository.com\2017-12-03 05-37-40,1,0.0,6.0,1,0.0,0.0,0.0,134.5,1804,1,4,0.75,3,phish,alexa
donkeymails.com,2017-12-03 12-02-12,C:\target site - 20K alexa\content\cc3\donkeymails.com\2017-12-03 12-02-12,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
mirador.co.in,2017-11-26 02-14-10,C:\Phishing Project\phishtank - november 2017\content\73e\mirador.co.in\2017-11-26 02-14-10,1,1.0,0.0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
limpezadefossas.com,2017-09-25 04-44-28,C:\Phishing Project\phishtank - september 2017\content\a46\limpezadefossas.com\2017-09-25 04-44-28,1,2.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
sans.ro,2017-09-21 02-09-00,C:\Phishing Project\phishtank - september 2017\content\983\sans.ro\2017-09-21 02-09-00,1,1.0,0.0,2,0.5,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
paly-alternates.000webhostapp.com,2017-11-19 06-44-34,C:\Phishing Project\phishtank - november 2017\content\e87\paly-alternates.000webhostapp.com\2017-11-19 06-44-34,1,0.0,1.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
steem.ly,2017-11-24 01-09-00,C:\Phishing Project\phishtank - november 2017\content\13e\steem.ly\2017-11-24 01-09-00,1,8.0,14.0,2,0.0,0.0,0.0,120.68181820000001,6515,2,22,1.0,22,phish,phish
utm.io,2017-09-22 12-45-29,C:\Phishing Project\phishtank - september 2017\content\508\utm.io\2017-09-22 12-45-29,1,5.0,37.0,1,0.0,0.0,0.0,0.0,0,36,0,0.0,0,phish,phish
b6jwtp.m4d1m4d613.biz,2017-11-20 02-19-05,C:\Phishing Project\phishtank - november 2017\content\61e\b6jwtp.m4d1m4d613.biz\2017-11-20 02-19-05,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
account.security-purchase.ga,2017-11-24 01-34-07,C:\Phishing Project\phishtank - november 2017\content\283\account.security-purchase.ga\2017-11-24 01-34-07,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
bushygirls.net,2017-12-03 07-46-47,C:\target site - 20K alexa\content\5b0\bushygirls.net\2017-12-03 07-46-47,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
opticasdelivery.com,2017-11-21 01-29-01,C:\Phishing Project\phishtank - november 2017\content\229\opticasdelivery.com\2017-11-21 01-29-01,1,4.0,4.5,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
inarte.stream,2017-11-23 07-44-28,C:\Phishing Project\phishtank - november 2017\content\1a1\inarte.stream\2017-11-23 07-44-28,1,2.0,3.0,1,0.0,0.0,0.0,26.5,202,1,2,1.0,2,phish,phish
webapps-myaccounts-updated-informations.zinjayus.com,2017-09-22 09-00-31,C:\Phishing Project\phishtank - september 2017\content\080\webapps-myaccounts-updated-informations.zinjayus.com\2017-09-22 09-00-31,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.onlaynpasalubong.com,2017-09-21 12-54-44,C:\Phishing Project\phishtank - september 2017\content\445\www.onlaynpasalubong.com\2017-09-21 12-54-44,1,2.0,0.0,1,1.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
kemes-qatar.com,2017-11-21 09-48-59,C:\Phishing Project\phishtank - november 2017\content\743\kemes-qatar.com\2017-11-21 09-48-59,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
economics.ca,2017-11-21 04-12-54,C:\target site - 20K alexa\content\bad\economics.ca\2017-11-21 04-12-54,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
akvarijum.org,2017-11-21 07-40-21,C:\target site - 20K alexa\content\9c2\akvarijum.org\2017-11-21 07-40-21,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
tmfactory-racing.com,2017-11-20 11-49-55,C:\target site - 20K alexa\content\945\tmfactory-racing.com\2017-11-20 11-49-55,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
papisport.com,2017-11-20 12-14-01,C:\Phishing Project\phishtank - november 2017\content\788\papisport.com\2017-11-20 12-14-01,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
cualitel.com,2017-11-15 05-45-26,C:\Phishing Project\phishtank - november 2017\content\2d6\cualitel.com\2017-11-15 05-45-26,1,2.0,0.0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.scriptsnapps.com,2017-11-23 10-44-04,C:\Phishing Project\phishtank - november 2017\content\462\www.scriptsnapps.com\2017-11-23 10-44-04,1,1.0,7.5,2,0.0,0.0,0.0,56.9,1893,5,10,0.3,3,phish,phish
blogfa.com,2017-11-19 11-20-08,C:\target site - 20K alexa\content\804\blogfa.com\2017-11-19 11-20-08,1,1.0,0.0,2,2.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
santanderesferabanking.online,2017-10-05 10-34-00,C:\Phishing Project\phishtank - october 2017\content\a10\santanderesferabanking.online\2017-10-05 10-34-00,1,2.0,2.0,1,0.0,0.0,0.0,22.0,76,1,1,0.0,0,phish,phish
fundacionconcivica.org,2017-11-17 05-44-26,C:\Phishing Project\phishtank - november 2017\content\6f5\fundacionconcivica.org\2017-11-17 05-44-26,1,2.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
consumidorpontofriio.com.br,2017-10-05 01-49-07,C:\Phishing Project\phishtank - october 2017\content\a0b\consumidorpontofriio.com.br\2017-10-05 01-49-07,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
paypal.service.intl-uk-webapps.com,2017-11-19 04-19-00,C:\Phishing Project\phishtank - november 2017\content\8a2\paypal.service.intl-uk-webapps.com\2017-11-19 04-19-00,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
efnet.org,2017-12-04 09-19-35,C:\target site - 20K alexa\content\d87\efnet.org\2017-12-04 09-19-35,1,2.0,1.0,1,0.0,0.0,0.0,47.0,142,0,1,0.0,0,phish,alexa
br-apple.com,2017-09-24 11-39-23,C:\Phishing Project\phishtank - september 2017\content\436\br-apple.com\2017-09-24 11-39-23,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
supportaccount.services,2017-09-22 12-44-30,C:\Phishing Project\phishtank - september 2017\content\bc7\supportaccount.services\2017-09-22 12-44-30,1,1.0,4.0,1,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
geminimarketingservices.com,2017-11-21 05-44-49,C:\Phishing Project\phishtank - november 2017\content\59f\geminimarketingservices.com\2017-11-21 05-44-49,1,0.0,4.0,1,2.0,0.0,0.0,61.0,805,1,3,0.666666667,2,phish,phish
sightless-land.000webhostapp.com,2017-11-17 07-09-01,C:\Phishing Project\phishtank - november 2017\content\6d9\sightless-land.000webhostapp.com\2017-11-17 07-09-01,1,3.0,5.0,1,2.0,0.0,0.0,4.333333333,102,2,3,0.333333333,1,phish,phish
info12247000gf0017.000webhostapp.com,2017-11-18 06-14-08,C:\Phishing Project\phishtank - november 2017\content\133\info12247000gf0017.000webhostapp.com\2017-11-18 06-14-08,1,1.0,1.0,1,1.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
x1f28a7z.beget.tech,2017-11-20 12-49-01,C:\Phishing Project\phishtank - november 2017\content\604\x1f28a7z.beget.tech\2017-11-20 12-49-01,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
istoreonline.com,2017-12-04 09-15-53,C:\target site - 20K alexa\content\abf\istoreonline.com\2017-12-04 09-15-53,1,13.0,2.0,2,17.0,0.0,0.0,896.0,2329,1,1,1.0,1,phish,alexa
alguaciles.cl,2017-11-16 01-44-02,C:\Phishing Project\phishtank - november 2017\content\20c\alguaciles.cl\2017-11-16 01-44-02,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.mundofit.com,2017-11-20 10-44-45,C:\Phishing Project\phishtank - november 2017\content\53c\www.mundofit.com\2017-11-20 10-44-45,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
jugosbolivianos.com.bo,2017-09-20 08-00-07,C:\Phishing Project\phishtank - september 2017\content\ffe\jugosbolivianos.com.bo\2017-09-20 08-00-07,1,1.0,3.0,1,0.0,0.0,0.0,52.0,156,1,1,0.0,0,phish,phish
www.grupochuteboxe.com,2017-11-26 06-44-04,C:\Phishing Project\phishtank - november 2017\content\c2a\www.grupochuteboxe.com\2017-11-26 06-44-04,1,6.0,3.0,2,0.0,0.0,0.0,60.0,206,2,1,1.0,1,phish,phish
www.jmrtech.in,2017-09-24 09-39-03,C:\Phishing Project\phishtank - september 2017\content\316\www.jmrtech.in\2017-09-24 09-39-03,1,0.0,4.0,1,2.0,0.0,0.0,61.0,805,1,3,0.666666667,2,phish,phish
cloudcreations.in,2017-09-23 07-54-52,C:\Phishing Project\phishtank - september 2017\content\305\cloudcreations.in\2017-09-23 07-54-52,1,1.0,2.0,1,0.0,0.0,0.0,4.0,30,0,2,0.0,0,phish,phish
jst.com,2017-12-04 01-58-25,C:\target site - 20K alexa\content\6e8\jst.com\2017-12-04 01-58-25,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
qayqal-support.cf,2017-11-19 09-24-09,C:\Phishing Project\phishtank - november 2017\content\790\qayqal-support.cf\2017-11-19 09-24-09,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
paperjs.org,2017-11-20 04-51-27,C:\target site - 20K alexa\content\ac8\paperjs.org\2017-11-20 04-51-27,1,2.0,5.0,1,0.0,0.0,0.0,189.2,2412,0,5,0.2,1,phish,alexa
www.deutschenlandcards.xyz,2017-11-17 06-44-32,C:\Phishing Project\phishtank - november 2017\content\9d1\www.deutschenlandcards.xyz\2017-11-17 06-44-32,1,0.0,2.0,1,0.0,0.0,0.0,14.0,18,1,1,1.0,1,phish,phish
sparkasse.sicherheit-verifizierung-konto.info,2017-11-17 07-14-08,C:\Phishing Project\phishtank - november 2017\content\e77\sparkasse.sicherheit-verifizierung-konto.info\2017-11-17 07-14-08,1,1.0,7.5,2,0.0,0.0,0.0,56.9,1893,5,10,0.3,3,phish,phish
www.servicospessoajuridica.com,2017-11-24 01-04-00,C:\Phishing Project\phishtank - november 2017\content\21e\www.servicospessoajuridica.com\2017-11-24 01-04-00,1,0.0,2.0,1,1.0,1.0,0.0,0.0,0,0,0,0.0,0,phish,phish
journal.jltl.org,2017-09-22 02-00-08,C:\Phishing Project\phishtank - september 2017\content\b52\journal.jltl.org\2017-09-22 02-00-08,1,1.0,4.0,1,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
hybridfitness.net.au,2017-09-22 04-39-32,C:\Phishing Project\phishtank - september 2017\content\5fd\hybridfitness.net.au\2017-09-22 04-39-32,1,0.0,0.0,1,4.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.graphicoustic.com.au,2017-11-23 10-45-03,C:\Phishing Project\phishtank - november 2017\content\7e7\www.graphicoustic.com.au\2017-11-23 10-45-03,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
roamingmedia.io,2017-11-21 03-49-23,C:\Phishing Project\phishtank - november 2017\content\310\roamingmedia.io\2017-11-21 03-49-23,1,1.0,4.0,2,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
qqcf.com,2017-12-03 02-38-21,C:\target site - 20K alexa\content\ec3\qqcf.com\2017-12-03 02-38-21,1,0.0,3.0,1,0.0,0.0,0.0,2.5,36,0,2,0.0,0,phish,alexa
aishwaryarai.fr,2017-11-23 09-14-09,C:\Phishing Project\phishtank - november 2017\content\615\aishwaryarai.fr\2017-11-23 09-14-09,1,5.0,2.0,2,0.0,0.0,0.0,880.0,6834,1,1,0.0,0,phish,phish
aftruesday.com,2017-09-22 06-18-59,C:\Phishing Project\phishtank - september 2017\content\707\aftruesday.com\2017-09-22 06-18-59,1,1.0,3.0,1,0.0,0.0,0.0,52.0,156,1,1,0.0,0,phish,phish
rechargeable-contra.000webhostapp.com,2017-11-24 06-44-30,C:\Phishing Project\phishtank - november 2017\content\cdb\rechargeable-contra.000webhostapp.com\2017-11-24 06-44-30,1,7.0,3.0,1,1.0,0.0,0.0,2011.3333329999998,12442,0,3,0.666666667,2,phish,phish
hsrpts.com,2017-11-20 11-43-44,C:\target site - 20K alexa\content\b66\hsrpts.com\2017-11-20 11-43-44,1,2.0,1.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,alexa
www.granblluee.shop,2017-09-25 03-34-35,C:\Phishing Project\phishtank - september 2017\content\99b\www.granblluee.shop\2017-09-25 03-34-35,1,1.0,2.0,1,0.0,0.0,0.0,18.5,105,0,2,0.5,1,phish,phish
ebootcamp.com.ng,2017-09-21 07-14-21,C:\Phishing Project\phishtank - september 2017\content\900\ebootcamp.com.ng\2017-09-21 07-14-21,1,1.0,4.0,1,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
www.hyperurl.co,2017-11-17 10-44-44,C:\Phishing Project\phishtank - november 2017\content\121\www.hyperurl.co\2017-11-17 10-44-44,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
service-pages-2017.esy.es,2017-11-25 09-19-00,C:\Phishing Project\phishtank - november 2017\content\afb\service-pages-2017.esy.es\2017-11-25 09-19-00,1,2.0,1.0,1,0.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
drrais.com,2017-11-15 06-44-53,C:\Phishing Project\phishtank - november 2017\content\f5f\drrais.com\2017-11-15 06-44-53,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,phish
www.lime.etechfocus.com,2017-09-21 09-44-19,C:\Phishing Project\phishtank - september 2017\content\858\www.lime.etechfocus.com\2017-09-21 09-44-19,1,0.0,4.0,1,2.0,0.0,0.0,61.0,805,1,3,0.666666667,2,phish,phish
www.b-fit.com.my,2017-11-20 05-34-15,C:\Phishing Project\phishtank - november 2017\content\c28\www.b-fit.com.my\2017-11-20 05-34-15,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
locked-support.com,2017-11-20 06-24-01,C:\Phishing Project\phishtank - november 2017\content\bc8\locked-support.com\2017-11-20 06-24-01,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
sparkasse-sicherheit.sicherheit-verifizierung-entsperrung.info,2017-11-17 07-14-01,C:\Phishing Project\phishtank - november 2017\content\c89\sparkasse-sicherheit.sicherheit-verifizierung-entsperrung.info\2017-11-17 07-14-01,1,1.0,7.5,2,0.0,0.0,0.0,56.9,1893,5,10,0.3,3,phish,phish
recovery-account-safety.cf,2017-11-20 01-19-08,C:\Phishing Project\phishtank - november 2017\content\367\recovery-account-safety.cf\2017-11-20 01-19-08,1,4.0,2.0,1,1.0,0.0,0.0,558.0,1325,0,1,1.0,1,phish,phish
amazon.sicherheitszentrum-onlineverfahren.gdn,2017-11-17 09-49-01,C:\Phishing Project\phishtank - november 2017\content\811\amazon.sicherheitszentrum-onlineverfahren.gdn\2017-11-17 09-49-01,1,10.0,2.0,2,0.0,0.0,0.0,896.0,2329,1,1,1.0,1,phish,phish
barristerbostic.com,2017-09-25 02-44-12,C:\Phishing Project\phishtank - september 2017\content\17a\barristerbostic.com\2017-09-25 02-44-12,1,3.0,2.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,phish
microg.org,2017-12-04 02-06-15,C:\target site - 20K alexa\content\7d9\microg.org\2017-12-04 02-06-15,1,0.0,2.0,1,0.0,0.0,0.0,0.0,0,2,0,0.0,0,phish,alexa
mail.petpsychic.ca,2017-10-05 03-49-24,C:\Phishing Project\phishtank - october 2017\content\e6f\mail.petpsychic.ca\2017-10-05 03-49-24,1,0.0,5.0,1,0.0,0.0,0.0,195.25,2313,1,4,0.75,3,phish,phish
owonlaz.com,2017-09-21 05-30-20,C:\Phishing Project\phishtank - september 2017\content\ae7\owonlaz.com\2017-09-21 05-30-20,1,1.0,3.0,1,0.0,0.0,0.0,52.0,156,1,1,0.0,0,phish,phish
aquehorajuegaboca.com.ar,2017-12-04 10-41-30,C:\target site - 20K alexa\content\e0e\aquehorajuegaboca.com.ar\2017-12-04 10-41-30,1,1.0,5.0,1,1.0,0.0,0.0,64.0,353,4,1,0.0,0,phish,alexa
info01ifb20011.000webhostapp.com,2017-09-23 09-14-02,C:\Phishing Project\phishtank - september 2017\content\913\info01ifb20011.000webhostapp.com\2017-09-23 09-14-02,1,2.0,1.0,1,0.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
www.insightsaa.com,2017-11-17 12-34-19,C:\Phishing Project\phishtank - november 2017\content\42a\www.insightsaa.com\2017-11-17 12-34-19,1,1.0,0.0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
1pichincha1.webcindario.com,2017-11-18 12-09-00,C:\Phishing Project\phishtank - november 2017\content\31a\1pichincha1.webcindario.com\2017-11-18 12-09-00,1,5.0,5.0,2,0.0,1.0,0.0,149.25,1962,1,4,0.5,2,phish,phish
kelvinmorganny14.000webhostapp.com,2017-11-20 10-44-24,C:\Phishing Project\phishtank - november 2017\content\575\kelvinmorganny14.000webhostapp.com\2017-11-20 10-44-24,1,0.0,3.0,2,0.0,0.0,0.0,207.0,387,2,1,1.0,1,phish,phish
andalanta.com,2017-11-20 05-54-00,C:\Phishing Project\phishtank - november 2017\content\73b\andalanta.com\2017-11-20 05-54-00,1,12.0,3.6,5,317.6,108.8,0.0,1072.25,13112,1,4,1.0,4,phish,phish
www.newservices87.com,2017-11-24 02-39-05,C:\Phishing Project\phishtank - november 2017\content\087\www.newservices87.com\2017-11-24 02-39-05,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
cpanel12.mywebserver.co.za,2017-09-23 01-44-46,C:\Phishing Project\phishtank - september 2017\content\5b3\cpanel12.mywebserver.co.za\2017-09-23 01-44-46,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
madbid.com,2017-11-20 09-17-37,C:\target site - 20K alexa\content\423\madbid.com\2017-11-20 09-17-37,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
rimmedia.net,2017-11-20 08-43-48,C:\target site - 20K alexa\content\4e0\rimmedia.net\2017-11-20 08-43-48,1,2.0,2.0,2,9.0,9.0,0.0,0.0,0,2,0,0.0,0,phish,alexa
www.activenglish.net,2017-11-21 04-04-13,C:\Phishing Project\phishtank - november 2017\content\8c7\www.activenglish.net\2017-11-21 04-04-13,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
otextechnology.com,2017-10-05 05-54-02,C:\Phishing Project\phishtank - october 2017\content\a92\otextechnology.com\2017-10-05 05-54-02,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
maciel.med.br,2017-11-24 10-44-49,C:\Phishing Project\phishtank - november 2017\content\78f\maciel.med.br\2017-11-24 10-44-49,1,1.0,1.0,1,1.0,0.0,0.0,15.0,167,0,1,0.0,0,phish,phish
www.topa.co.nz,2017-11-25 10-14-48,C:\Phishing Project\phishtank - november 2017\content\923\www.topa.co.nz\2017-11-25 10-14-48,1,16.0,20.5,2,2.0,0.0,0.0,477.7058824,29115,3,17,0.294117647,5,phish,phish
babaomuju.com,2017-09-22 11-14-12,C:\Phishing Project\phishtank - september 2017\content\d98\babaomuju.com\2017-09-22 11-14-12,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
apuntescientificos.org,2017-12-04 10-49-46,C:\target site - 20K alexa\content\7e4\apuntescientificos.org\2017-12-04 10-49-46,1,1.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
www.vslivetv.com,2017-09-23 12-28-59,C:\Phishing Project\phishtank - september 2017\content\504\www.vslivetv.com\2017-09-23 12-28-59,1,4.0,8.0,1,0.0,0.0,0.0,44.6,423,3,5,0.6,3,phish,phish
www.ibpf-santander.net,2017-09-22 09-24-34,C:\Phishing Project\phishtank - september 2017\content\d89\www.ibpf-santander.net\2017-09-22 09-24-34,1,1.0,3.0,1,0.0,0.0,0.0,22.0,76,2,1,0.0,0,phish,phish
